index,group,baseline_correct,intervention_correct,cosine_before_after,l2_shift,proj_before,proj_after,proj_shift
159,stable_true,True,True,0.9878650903701782,0.999953031539917,0.5246363878250122,-0.47531598806381226,-0.9999523758888245
160,stable_true,True,True,0.9895007014274597,1.000024437904358,0.72361159324646,-0.2764119505882263,-1.0000235438346863
161,stable_true,True,True,0.9882789850234985,0.9999900460243225,2.225748062133789,1.2257589101791382,-0.9999891519546509
162,stable_false,False,False,0.9890821576118469,0.999976396560669,-0.2490568608045578,-1.2490324974060059,-0.9999756366014481
163,stable_false,False,False,0.9892677068710327,0.9999696612358093,-0.5478693246841431,-1.5478380918502808,-0.9999687671661377
164,recovered,False,True,0.9893065690994263,1.0000014305114746,-0.08144886791706085,-1.081449270248413,-1.0000004023313522
165,stable_true,True,True,0.989702045917511,1.0000333786010742,-0.2754737138748169,-1.2755063772201538,-1.000032663345337
166,stable_true,True,True,0.9887919425964355,0.9999352693557739,2.396526336669922,1.3965919017791748,-0.9999344348907471
167,stable_false,False,False,0.9869014620780945,1.0000251531600952,0.27337974309921265,-0.7266448140144348,-1.0000245571136475
168,stable_true,True,True,0.9908820986747742,0.999965488910675,3.1567413806915283,2.1567766666412354,-0.999964714050293
169,stable_true,True,True,0.9871664643287659,0.9999045729637146,0.04939930886030197,-0.95050448179245,-0.9999037906527519
170,stable_true,True,True,0.9891839027404785,0.9998685121536255,1.7354614734649658,0.7355937957763672,-0.9998676776885986
171,stable_true,True,True,0.9899117350578308,1.0000004768371582,1.0908114910125732,0.09081219136714935,-0.9999992996454239
172,stable_true,True,True,0.9880174398422241,1.0000348091125488,0.40250062942504883,-0.5975333452224731,-1.000033974647522
173,stable_true,True,True,0.9895845651626587,0.9999729990959167,0.9495459794998169,-0.05042606592178345,-0.9999720454216003
174,stable_false,False,False,0.9885321259498596,0.9999912977218628,-0.34690535068511963,-1.3468958139419556,-0.9999904632568359
175,stable_true,True,True,0.9901670813560486,0.9998846054077148,2.35166072845459,1.3517768383026123,-0.9998838901519775
176,stable_false,False,False,0.9903137683868408,0.9999341368675232,1.1122913360595703,0.11235799640417099,-0.9999333396553993
177,stable_true,True,True,0.9894469976425171,0.9999145269393921,0.993943989276886,-0.005969766527414322,-0.9999137558043003
178,recovered,False,True,0.9890726208686829,0.9999829530715942,0.622510552406311,-0.3774716258049011,-0.9999821782112122
179,stable_false,False,False,0.9873406291007996,1.000038981437683,-0.31089547276496887,-1.3109337091445923,-1.0000382363796234
180,stable_false,False,False,0.9883339405059814,0.9999364614486694,0.8230162858963013,-0.1769193708896637,-0.999935656785965
181,stable_true,True,True,0.9885665774345398,1.0000066757202148,0.2346939891576767,-0.7653117775917053,-1.000005766749382
182,recovered,False,True,0.9864165782928467,0.9999933242797852,-0.18468120694160461,-1.1846739053726196,-0.999992698431015
183,stable_false,False,False,0.9885810017585754,0.9999673962593079,-0.25983285903930664,-1.2597994804382324,-0.9999666213989258
184,stable_true,True,True,0.9892072677612305,1.0000038146972656,-0.4939476251602173,-1.4939507246017456,-1.0000030994415283
185,recovered,False,True,0.9887629151344299,0.9999804496765137,0.9770520329475403,-0.022927578538656235,-0.9999796114861965
186,stable_true,True,True,0.9892886281013489,0.9999431371688843,0.8097927570343018,-0.19014959037303925,-0.999942347407341
187,stable_false,False,False,0.9883707761764526,0.9999910593032837,0.7209296226501465,-0.2790607213973999,-0.9999903440475464
188,stable_true,True,True,0.9887971878051758,0.9999545812606812,0.5532820224761963,-0.446671724319458,-0.9999537467956543
189,stable_false,False,False,0.9871735572814941,0.9999792575836182,-0.35322725772857666,-1.3532058000564575,-0.9999785423278809
190,stable_true,True,True,0.9901073575019836,1.0000591278076172,0.1373089849948883,-0.8627492189407349,-1.0000582039356232
191,stable_false,False,False,0.9894359707832336,0.999968409538269,1.068368673324585,0.06840121001005173,-0.9999674633145332
192,stable_true,True,True,0.9894717931747437,0.9999785423278809,0.458734393119812,-0.5412432551383972,-0.9999776482582092
193,stable_false,False,False,0.9876360297203064,0.9999741315841675,1.1214723587036133,0.12149886041879654,-0.9999734982848167
194,stable_true,True,True,0.9880079030990601,0.9999318718910217,0.8316318988800049,-0.16829913854599,-0.9999310374259949
195,recovered,False,True,0.989996612071991,1.0000563859939575,0.009856341406702995,-0.990199089050293,-1.000055430456996
196,recovered,False,True,0.9907937049865723,0.999943733215332,0.08189678192138672,-0.9180458784103394,-0.9999426603317261
197,regressed,True,False,0.9892791509628296,0.9999797344207764,2.4274535179138184,1.4274743795394897,-0.9999791383743286
198,recovered,False,True,0.9902390241622925,0.999973475933075,-0.6400152444839478,-1.6399879455566406,-0.9999727010726929
199,stable_true,True,True,0.9891228675842285,1.0000056028366089,0.7791823744773865,-0.2208225429058075,-1.000004917383194
200,stable_true,True,True,0.9892193078994751,0.9999926686286926,2.478189468383789,1.4781975746154785,-0.9999918937683105
201,stable_true,True,True,0.9879226684570312,0.9999362826347351,0.403276264667511,-0.5966591835021973,-0.9999354481697083
